molecule_chembl_id,canonical_smiles,standard_value,0,MW,LogP,NumHDonors,NumHAcceptors,standard_value_norm,pIC50_values
CHEMBL3688793,N#Cc1cnc2c(Nc3cc(F)c(F)c([C@]4(C(F)F)N=C(N)O[C@H]5C[C@H]54)c3)ncc(F)c2c1,127610.0,inactive,460.36600000000016,3.856180000000001,2.0,7.0,127610.0,3.894115291330767
CHEMBL3688794,N#Cc1cnc2c(Nc3cc(F)c(F)c([C@@]4(C(F)F)N=C(N)O[C@@H]5C[C@@H]54)c3)ncc(F)c2c1,102630.0,inactive,460.36600000000016,3.856180000000001,2.0,7.0,102630.0,3.988725671095275
CHEMBL3688795,NC1=N[C@@](c2cc(NCC3CCC3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,121000.0,inactive,339.36100000000005,3.2315000000000023,2.0,4.0,121000.0,3.9172146296835497
CHEMBL3688796,NC1=N[C@@](c2cc(NCC#Cc3ccccc3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,19200.0,inactive,385.38900000000007,3.483100000000002,2.0,4.0,19200.0,4.71669877129645
CHEMBL3688797,NC1=N[C@@](c2cc(NCC3(c4ccc(Cl)cc4)CC3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,63600.0,inactive,435.8770000000001,4.816600000000004,2.0,4.0,63600.0,4.196542884351586
CHEMBL3688798,NC1=N[C@@](c2cc(NC[C@@H]3C[C@H]3c3ccccc3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,102350.0,inactive,401.4320000000001,4.235100000000004,2.0,4.0,102350.0,3.9899121530014754
CHEMBL3688799,NC1=N[C@@](c2cc(NC[C@H]3C[C@H]3c3ccccc3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,85450.0,inactive,401.4320000000001,4.235100000000004,2.0,4.0,85450.0,4.068287932943244
CHEMBL3688800,NC1=N[C@](CF)(c2cc(NCc3nn(C(F)F)cc3Cl)ccc2F)[C@H]2C[C@H]2O1,234000.0,inactive,417.7940000000001,3.581000000000002,2.0,6.0,234000.0,3.630784142589857
CHEMBL3688801,NC1=N[C@@](c2cc(NCc3nn(C(F)F)cc3Cl)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,115500.0,inactive,435.7840000000001,3.8766000000000025,2.0,6.0,115500.0,3.937418015771837
CHEMBL3688802,C=C1CC(CNc2ccc(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)C1,78850.0,inactive,351.37200000000007,3.397600000000001,2.0,4.0,78850.0,4.103198302335079
CHEMBL3688803,NC1=N[C@@](c2cc(NCC3(C(F)(F)F)CC3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,52900.0,inactive,393.331,3.773900000000002,2.0,4.0,52900.0,4.276544327964814
CHEMBL3688804,NC1=N[C@@](c2cc(NCc3ccc(Cl)cn3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,177000.0,inactive,396.80000000000007,3.6800000000000015,2.0,5.0,177000.0,3.752026733638193
CHEMBL3688805,C[C@@H](Nc1ccc(F)c([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1)c1ccc(Cl)cn1,77400.0,inactive,410.82700000000006,4.241000000000002,2.0,5.0,77400.0,4.111259039317107
CHEMBL3688806,NC1=N[C@@](c2cc(NCC3CC3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,188500.0,inactive,325.33400000000006,2.841400000000001,2.0,4.0,188500.0,3.7246886454581882
CHEMBL3688807,NC1=N[C@@](c2cc(N[C@H]3CCc4cc(Br)cnc43)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,336160.0,inactive,467.2890000000001,4.276400000000003,2.0,5.0,336160.0,3.4734539649381224
CHEMBL3688808,NC1=N[C@@](c2cc(N[C@H]3CCCc4cc(Br)cnc43)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,263000.0,inactive,481.316,4.666500000000004,2.0,5.0,263000.0,3.580044251510242
CHEMBL3688809,N#Cc1cnc2c(c1)OCC[C@@H]2Nc1ccc(F)c([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1,206000.0,inactive,429.4020000000001,3.2218800000000005,2.0,7.0,206000.0,3.6861327796308467
CHEMBL3688810,NC1=N[C@@](c2cc(N[C@@H]3CCc4cc(Br)ccc43)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,82550.0,inactive,466.3010000000001,4.881400000000003,2.0,4.0,82550.0,4.083282922401188
CHEMBL3688811,NC1=N[C@@](c2cc(Nc3coc4cc(Cl)ccc34)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,153000.0,inactive,421.8060000000001,5.162700000000002,2.0,5.0,153000.0,3.815308569182401
CHEMBL3688812,COCc1cc(C#N)cnc1C(=O)Nc1ccc(Cl)c([C@@]2(CF)N=C(N)O[C@@H]3C[C@@H]32)c1,1815700.0,inactive,443.8660000000002,2.9035800000000007,2.0,7.0,1815700.0,2.7409559064247677
CHEMBL3688813,N#Cc1cnc(C(=O)Nc2ccc(Cl)c([C@@]3(CF)N=C(N)O[C@@H]4C[C@@H]43)c2)c(CO)c1,352100.0,inactive,429.83900000000017,2.24948,3.0,7.0,352100.0,3.4533339749298158
CHEMBL3639876,N#Cc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)c(F)c1,1272600.0,inactive,419.33800000000014,2.6775800000000007,2.0,6.0,1272600.0,2.8953080810997944
CHEMBL3688814,CN(C)c1cc(C#N)cnc1C(=O)Nc1ccc(F)c([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1,732460.0,inactive,444.41700000000014,2.604480000000001,2.0,7.0,732460.0,3.135216087361031
CHEMBL3688815,Cc1cc(NC(=O)c2ccc(C#N)cn2)cc([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1F,441280.0,inactive,415.37500000000017,2.8469000000000007,2.0,6.0,441280.0,3.3552857555042443
CHEMBL3688816,COCc1cc(C#N)cnc1C(=O)Nc1ccc(F)c([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1,1353200.0,inactive,445.4010000000002,2.6848800000000006,2.0,7.0,1353200.0,2.868638010884057
CHEMBL3688817,N#Cc1cnc2c(Nc3ccc(F)c([C@@]4(CF)N=C(N)O[C@@H]5C[C@@H]54)c3)ncnc2c1,147000.0,inactive,407.3840000000001,2.677380000000001,2.0,8.0,147000.0,3.832682665251824
CHEMBL3688818,CC(C)c1cc(C#N)cnc1C(=O)Nc1ccc(F)c([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1,1066600.0,inactive,443.42900000000014,3.661880000000002,2.0,6.0,1066600.0,2.9719984206531422
CHEMBL3688819,N#Cc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)c(C(F)F)c1,476950.0,inactive,451.3550000000001,3.4760800000000014,2.0,6.0,476950.0,3.32152714687658
CHEMBL3688820,N#Cc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)c(CO)c1,197500.0,inactive,431.3740000000002,2.03078,3.0,7.0,197500.0,3.704432900037521
CHEMBL3688821,COc1cc(C#N)cnc1C(=O)Nc1ccc(Cl)c([C@@]2(CF)N=C(N)O[C@@H]3C[C@@H]32)c1,400000.0,inactive,429.8390000000002,2.765780000000001,2.0,7.0,400000.0,3.3979400086720375
CHEMBL3688822,Cc1cc(NC(=O)c2ncc(C#N)cc2F)cc([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1F,690320.0,inactive,433.3650000000001,2.9860000000000007,2.0,6.0,690320.0,3.16094954401889
CHEMBL3688823,COc1cc(C#N)cnc1C(=O)Nc1cc(C)c(F)c([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1,1090000.0,inactive,445.4010000000002,2.855500000000001,2.0,7.0,1090000.0,2.962573502059376
CHEMBL3688825,[C-]#[N+]c1cnc2c(c1)CC[C@H]2Nc1ccc(F)c([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1,555020.0,inactive,413.4030000000001,4.0646900000000015,2.0,5.0,555020.0,3.2556913669077034
CHEMBL3688826,N#Cc1cnc2c(c1)CC[C@@H]2Nc1ccc(F)c([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1,205500.0,inactive,413.4030000000001,3.385580000000002,2.0,6.0,205500.0,3.687188173787912
CHEMBL3688827,N#Cc1cnc2c(c1)CCC[C@H]2Nc1ccc(F)c([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1,468840.0,inactive,427.4300000000001,3.775680000000001,2.0,6.0,468840.0,3.3289753427275905
CHEMBL3688828,N#Cc1cnc2c(c1)CC[C@H]2Nc1ccc(F)c([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1,131500.0,inactive,413.4030000000001,3.385580000000002,2.0,6.0,131500.0,3.8810742471742232
CHEMBL3693222,NC1=N[C@@](c2cc(NC(=O)c3ccc(C#CC4CC4)cn3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,398530.0,inactive,440.425,3.428300000000003,2.0,5.0,398530.0,3.3995389808072383
CHEMBL3693223,NC1=N[C@@](c2cc(Nc3nccc4cc(C#CC5CC5)cnc34)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,8908400.0,inactive,463.46300000000014,4.467800000000003,2.0,6.0,8908400.0,2.0502002907519854
CHEMBL3693224,NC1=N[C@@](c2cc(NC(=O)c3cnc(C#CC4CC4)cn3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,169850.0,inactive,441.413,2.823300000000001,2.0,6.0,169850.0,3.7699344487939532
CHEMBL3693225,NC1=N[C@@](c2cc(Nc3ncc(F)c4cc(C#CC5CC5)cnc34)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,346950.0,inactive,481.45300000000015,4.606900000000003,2.0,6.0,346950.0,3.4597331081736993
CHEMBL3693227,NC1=N[C@@](c2cc(NC(=O)c3cnc(OCC#CC4CC4)cn3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,359770.0,inactive,471.43900000000014,2.854000000000002,2.0,7.0,359770.0,3.4439750538244227
CHEMBL3693228,NC1=N[C@@](c2cc(NC(=O)c3cnc(OCC4CCOCC4)cn3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,640340.0,inactive,491.47000000000014,2.8672000000000013,2.0,8.0,640340.0,3.1935893683356245
CHEMBL3693229,NC1=N[C@@](c2cc(NC(=O)c3cnc(OCC4CCOC4)cn3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,400000.0,inactive,477.4430000000001,2.477100000000001,2.0,8.0,400000.0,3.3979400086720375
CHEMBL3693230,C=CCOc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)cn1,924060.0,inactive,433.3900000000001,2.6266000000000007,2.0,7.0,924060.0,3.0342998287550853
CHEMBL3693231,NC1=N[C@@](c2cc(NC(=O)c3cnc(OCC4CC4)cn3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,747300.0,inactive,447.417,2.850600000000002,2.0,7.0,747300.0,3.126505017743831
CHEMBL3693232,NC1=N[C@@](c2cc(NC(=O)c3cnc(OCC4CCCCC4)cn3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,228150.0,inactive,489.49800000000016,4.020900000000004,2.0,7.0,228150.0,3.6417795268913205
CHEMBL3693233,CCOc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)cn1,1465100.0,inactive,421.3790000000001,2.460500000000001,2.0,7.0,1465100.0,2.8341327316470566
CHEMBL3693234,NC1=N[C@@](c2cc(NC(=O)c3cnc(OCC4CCCC4)cn3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,890720.0,inactive,475.4710000000001,3.6308000000000034,2.0,7.0,890720.0,3.050258796037137
CHEMBL3693235,NC1=N[C@@](c2cc(NC(=O)c3ncc(Cl)cc3CO)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,275500.0,inactive,440.8090000000001,2.812500000000001,3.0,6.0,275500.0,3.5598783968121963
CHEMBL3693236,NC1=N[C@](CF)(c2cc(NC(=O)c3ncc(Cl)cc3CO)ccc2Cl)[C@H]2C[C@H]2O1,532830.0,inactive,439.2740000000001,3.031200000000001,3.0,6.0,532830.0,3.273411331008048
CHEMBL3693237,NC1=N[C@@](c2cc(NS(=O)(=O)c3ccc(Cl)cn3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,223500.0,inactive,446.8380000000001,2.8687000000000014,2.0,6.0,223500.0,3.6507224725320446
CHEMBL3693238,NC1=N[C@@](c2cc(N[C@H](c3ccc(Cl)cn3)C(F)(F)F)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,68200.0,inactive,464.7970000000001,4.783400000000002,2.0,5.0,68200.0,4.166215625343521
CHEMBL3693239,NC1=NC(CF)(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)C2CC2O1,591980.0,inactive,374.80300000000005,2.8855000000000013,2.0,5.0,591980.0,3.2276929656358004
CHEMBL3693240,CS(=O)(=O)c1c(F)cc(NC(=O)c2ccc(Cl)cn2)cc1[C@@]1(CF)N=C(N)O[C@@H]2C[C@@H]21,831860.0,inactive,470.8850000000002,2.4281000000000006,2.0,7.0,831860.0,3.079949758256786
CHEMBL3693241,NC1=N[C@](c2cc(-c3nc4ccc(Cl)cc4o3)ccc2F)(C(F)F)[C@@H]2C[C@@H]2O1,240270.0,inactive,407.77900000000005,4.481100000000002,1.0,5.0,240270.0,3.619300451617283
CHEMBL3693242,NC1=N[C@@](c2cc(-c3nc4ccc(Cl)cc4o3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,195650.0,inactive,407.77900000000005,4.481100000000002,1.0,5.0,195650.0,3.708520147763301
CHEMBL3693243,COC[C@H](C)NC(=O)c1ccc(F)c([C@]2(C(F)F)N=C(N)O[C@H]3C[C@H]32)c1,400000.0,inactive,371.35900000000015,1.7842,2.0,5.0,400000.0,3.3979400086720375
CHEMBL3693244,COC[C@H](C)NC(=O)c1ccc(F)c([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1,1522300.0,inactive,371.35900000000015,1.7842,2.0,5.0,1522300.0,2.8174997526208
CHEMBL3693245,CC#Cc1cncc(-c2ccc(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)c1,72850.0,inactive,371.3620000000001,3.4529000000000014,1.0,4.0,72850.0,4.137570443893991
CHEMBL3693246,CC#Cc1cncc(-c2ccc(F)c([C@]3(C(F)F)N=C(N)O[C@H]4C[C@H]43)c2)c1,1016500.0,inactive,371.3620000000001,3.4529000000000014,1.0,4.0,1016500.0,2.9928926170259427
CHEMBL3693247,CC#Cc1cncc(-c2cc(C3(CF)N=C(N)OC4CC43)c(F)cc2CO)c1,177690.0,inactive,383.3980000000001,2.6496000000000013,2.0,5.0,177690.0,3.750337012639394
CHEMBL3693248,N=C1NC(CF)(c2cc(-c3cncc(F)c3)c(CO)cc2F)C2CC2O1,612810.0,inactive,363.33900000000006,2.626970000000001,3.0,4.0,612810.0,3.2126741563823322
CHEMBL3693249,CC#Cc1cnn(-c2ccc(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)c1,385600.0,inactive,360.3390000000001,2.576600000000001,1.0,5.0,385600.0,3.4138629747692066
CHEMBL3693250,NC1=N[C@@](c2cc(-n3cc(C#CC4CC4)cn3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,315500.0,inactive,386.377,2.966700000000001,1.0,5.0,315500.0,3.501000636419847
CHEMBL3693251,COC(=O)c1ccc(C(=O)Nc2cc(F)c(F)c([C@]3(C(F)F)N=C(N)O[C@H]4C[C@H]43)c2)cc1,343180.0,inactive,451.3760000000001,3.1975000000000007,2.0,6.0,343180.0,3.4644780300970304
CHEMBL3693252,NC1=N[C@@](c2cc(N3Cc4cc(Cl)cnc4C3=O)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,659310.0,inactive,422.7940000000001,3.2283000000000017,1.0,5.0,659310.0,3.1809103371003995
CHEMBL3693253,COc1cnc(C(=O)Nc2cccc([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)cn1,792770.0,inactive,389.36200000000014,1.9313,2.0,7.0,792770.0,3.100852792782333
CHEMBL3693254,CNc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)nc1,489920.0,inactive,406.3680000000001,2.1035,3.0,7.0,489920.0,3.309874830981833
CHEMBL3693259,NC1=N[C@@](c2cc(-c3nnc(-c4ccc(F)cc4)[nH]3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,249590.0,inactive,417.366,3.610700000000002,2.0,5.0,249590.0,3.602772818956839
CHEMBL3688741,NC1=N[C@](CF)(c2cc(NC(=O)c3ncc(Cl)cc3CF)ccc2Cl)[C@H]2C[C@H]2O1,444190.0,inactive,441.2650000000001,4.008400000000003,2.0,5.0,444190.0,3.352431222900793
CHEMBL3688742,NC1=N[C@](CF)(c2cc(NC(=O)c3ncc(Cl)cc3F)ccc2Cl)[C@H]2C[C@H]2O1,1137400.0,inactive,427.23800000000006,3.6780000000000026,2.0,5.0,1137400.0,2.9440867760838514
CHEMBL3688743,Cc1cc(Cl)cnc1C(=O)Nc1ccc(Cl)c([C@@]2(CF)N=C(N)O[C@@H]3C[C@@H]32)c1,517380.0,inactive,423.2750000000002,3.8473200000000016,2.0,5.0,517380.0,3.2861903635157224
CHEMBL3688744,Cc1cc(NC(=O)c2ccc(Cl)cc2CF)cc([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1F,171000.0,inactive,455.83900000000017,4.703120000000003,2.0,4.0,171000.0,3.767003889607846
CHEMBL3688745,NC1=N[C@](CF)(c2cc(NC(=O)c3ccc(F)cn3)ccc2Cl)[C@H]2C[C@H]2O1,1270500.0,inactive,392.7930000000001,3.0246000000000013,2.0,5.0,1270500.0,2.896025330613612
CHEMBL3688789,N#Cc1cnc2c(Nc3ccc(F)c([C@@]4(C(F)F)N=C(N)O[C@@H]5C[C@@H]54)c3)nccc2c1,657710.0,inactive,424.38600000000014,3.577980000000001,2.0,7.0,657710.0,3.1819655549602617
CHEMBL3688790,COc1cnc2c(Nc3ccc(F)c([C@@]4(C(F)F)N=C(N)O[C@@H]5C[C@@H]54)c3)nccc2n1,500520.0,inactive,430.39000000000016,3.109900000000001,2.0,8.0,500520.0,3.3005785641065435
CHEMBL3688791,COc1cnc2c(Nc3ccc(F)c([C@@]4(C(F)F)N=C(N)O[C@@H]5C[C@@H]54)c3)ncc(F)c2c1,169000.0,inactive,447.39200000000017,3.854000000000002,2.0,7.0,169000.0,3.7721132953863266
CHEMBL3688792,NC1=N[C@@](c2cc(Nc3ncnc4cc(C(F)(F)F)cnc34)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,79350.0,inactive,468.3610000000001,4.1201000000000025,2.0,7.0,79350.0,4.100453068909133
CHEMBL3688824,N#Cc1cnc(C(=O)Nc2ccc(Cl)c([C@@]3(CF)N=C(N)O[C@@H]4C[C@@H]43)c2)c(F)c1,400000.0,inactive,417.8030000000001,2.896280000000001,2.0,6.0,400000.0,3.3979400086720375
CHEMBL3693255,NC1=N[C@@](c2cc(NC(=O)c3c(F)cc(F)cc3F)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,959560.0,inactive,429.3200000000001,3.6891000000000025,2.0,4.0,959560.0,3.017927864227914
CHEMBL3919475,C[C@@]1(c2cc(Nc3cccc4cc(OC(F)F)cnc34)ccc2F)COCC(N)=N1,21100.0,inactive,416.4030000000002,4.321500000000002,2.0,6.0,21100.0,4.675717544702307
CHEMBL3904256,CC1(c2cccc(Nc3cc(F)cc4cc(Cl)cnc34)c2)COCC(N)=N1,2600.0,inactive,384.84200000000016,4.373500000000004,2.0,5.0,2600.0,5.585026652029182
CHEMBL3911798,COc1cnc(C(=O)Nc2ccc(F)c([C@]3(CF)C[C@@H](C(F)(F)F)OC(N)=N3)c2)cn1,400000.0,inactive,445.34800000000007,2.7073,2.0,7.0,400000.0,3.3979400086720375
CHEMBL4115023,COc1cnc(C(=O)Nc2ccc(F)c([C@]3(CF)C[C@H](C(F)(F)F)OC(N)=N3)c2)cn1,400000.0,inactive,445.34800000000007,2.7073,2.0,7.0,400000.0,3.3979400086720375
CHEMBL3896202,NC1=N[C@](CF)(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)C[C@@H](C(F)(F)F)O1,400000.0,inactive,448.77900000000005,3.9571000000000014,2.0,5.0,400000.0,3.3979400086720375
CHEMBL3906250,NC1=N[C@](CF)(c2cc(Nc3nccc4cc(Cl)cnc34)ccc2F)C[C@@H](C(F)(F)F)O1,400000.0,inactive,471.8170000000001,4.996600000000001,2.0,6.0,400000.0,3.3979400086720375
CHEMBL3965056,COc1cnc2c(Nc3ccc(F)c([C@]4(CF)C[C@@H](C(F)(F)F)OC(N)=N4)c3)nccc2n1,400000.0,inactive,468.3860000000001,3.7468,2.0,8.0,400000.0,3.3979400086720375
CHEMBL3920732,Cc1cc(Cl)cnc1C(=O)Nc1ccc(F)c([C@]2(CF)C[C@@H](C(F)(F)F)OC(N)=N2)c1,400000.0,inactive,462.80600000000015,4.265520000000002,2.0,5.0,400000.0,3.3979400086720375
CHEMBL3925462,Cc1c(C(=O)Nc2ccc(F)c([C@]3(CF)C[C@@H](C(F)(F)F)OC(N)=N3)c2)nc2ccc(Cl)cn12,400000.0,inactive,501.843,4.518220000000002,2.0,6.0,400000.0,3.3979400086720375
CHEMBL3957032,COc1cnc(C(=O)Nc2ccc(F)c([C@]3(C)C[C@@H](C(F)(F)F)OC(NC(=O)c4ccccc4)=N3)c2)cn1,400000.0,inactive,531.4660000000001,4.229000000000003,2.0,7.0,400000.0,3.3979400086720375
CHEMBL3897411,NC1=N[C@](CF)(c2cc(NC(=O)c3ccc(OCC(F)(F)F)cn3)ccc2F)C[C@@H](C(F)(F)F)O1,400000.0,inactive,512.357,4.244800000000002,2.0,6.0,400000.0,3.3979400086720375
CHEMBL3977981,Cc1cc(Cl)cnc1C(=O)Nc1cnc(F)c([C@]2(C)C[C@@H](C(F)(F)F)OC(N)=N2)c1,400000.0,inactive,445.80400000000014,3.7109200000000007,2.0,6.0,400000.0,3.3979400086720375
CHEMBL2347187,N#Cc1ccc(C(=O)Nc2ccc(F)c([C@]3(CF)C[C@@H](C(F)(F)F)OC(N)=N3)c2)nc1,400000.0,inactive,439.3440000000001,3.1753800000000005,2.0,6.0,400000.0,3.3979400086720375
CHEMBL3976045,Cc1cc(Cl)cnc1C(=O)Nc1ccc(F)c([C@]2(C)C[C@@H](C(F)(F)F)OC(N)=N2)c1,202000.0,inactive,444.81600000000014,4.315920000000001,2.0,5.0,202000.0,3.694648630553376
CHEMBL3954148,N#Cc1cnc(C(=O)Nc2ccc(F)c([C@]3(CF)C[C@@H](C(F)(F)F)OC(N)=N3)c2)c(Cl)c1,400000.0,inactive,473.7890000000001,3.828780000000001,2.0,6.0,400000.0,3.3979400086720375
CHEMBL3980894,COc1cnc(C(=O)Nc2ccc(F)c([C@]3(CF)C[C@@H](C(F)(F)F)OC(N)=N3)c2)c(C)n1,400000.0,inactive,459.3750000000001,3.015720000000001,2.0,7.0,400000.0,3.3979400086720375
CHEMBL3951561,COc1cc(Cl)cnc1C(=O)Nc1ccc(F)c([C@]2(CF)C[C@@H](C(F)(F)F)OC(N)=N2)c1,400000.0,inactive,478.8050000000002,3.965700000000002,2.0,6.0,400000.0,3.3979400086720375
CHEMBL3929456,C[C@@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)C[C@@H](C(F)(F)F)OC(N)=N1,400000.0,inactive,430.78900000000016,4.007500000000002,2.0,5.0,400000.0,3.3979400086720375
CHEMBL3903880,C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)cnc2F)C[C@@H](C(F)(F)F)OC(N)=N1,400000.0,inactive,422.34200000000016,2.62078,2.0,7.0,400000.0,3.3979400086720375
CHEMBL3938934,[C-]#[N+]c1ccc(C(=O)Nc2ccc(F)c([C@]3(C)C[C@@H](C(F)(F)F)OC(N)=N3)c2)nc1,400000.0,inactive,421.354,3.904890000000001,2.0,5.0,400000.0,3.3979400086720375
CHEMBL3986646,COc1cnc(C(=O)Nc2ccc(F)c([C@]3(CF)C[C@@H](C(F)(F)F)OC(N)=N3)c2)c(Cl)c1,400000.0,inactive,478.80500000000006,3.965700000000002,2.0,6.0,400000.0,3.3979400086720375
CHEMBL3903960,N#Cc1cnc2c(Nc3ccc(F)c([C@]4(CF)C[C@@H](C(F)(F)F)OC(N)=N4)c3)ncc(F)c2c1,44000.0,inactive,480.37200000000007,4.353980000000002,2.0,7.0,44000.0,4.356547323513812
CHEMBL3974975,Cc1cc(OCC2CC2)cnc1C(=O)Nc1ccc(F)c([C@]2(CF)C[C@@H](C(F)(F)F)OC(N)=N2)c1,400000.0,inactive,498.4520000000002,4.400920000000002,2.0,6.0,400000.0,3.3979400086720375
CHEMBL3977392,COc1cc(C#N)cnc1C(=O)Nc1ccc(F)c([C@]2(CF)C[C@@H](C(F)(F)F)OC(N)=N2)c1,400000.0,inactive,469.3700000000002,3.183980000000001,2.0,7.0,400000.0,3.3979400086720375
CHEMBL3958580,NC1=N[C@](CF)(c2cc(NC(=O)c3ccc(Br)cn3)ccc2F)C[C@@H](C(F)(F)F)O1,400000.0,inactive,493.2300000000001,4.066200000000002,2.0,5.0,400000.0,3.3979400086720375
CHEMBL3958391,C[C@@]1(c2cc(NC(=O)c3ncc(C#N)cc3Cl)cnc2F)C[C@@H](C(F)(F)F)OC(N)=N1,400000.0,inactive,456.78700000000015,3.2741800000000003,2.0,7.0,400000.0,3.3979400086720375
CHEMBL3958521,C[C@@]1(c2cc(Nc3ncc(F)c4cc(C#N)cnc34)cnc2F)C[C@@H](C(F)(F)F)OC(N)=N1,400000.0,inactive,463.3700000000001,3.79938,2.0,8.0,400000.0,3.3979400086720375
CHEMBL3975091,NC1=N[C@](CF)(c2cc(Nc3ncnc4cc(Cl)cnc34)ccc2F)C[C@@H](C(F)(F)F)O1,54400.0,inactive,472.8050000000001,4.391600000000001,2.0,7.0,54400.0,4.2644011003018205
CHEMBL3943162,[C-]#[N+]c1cnc2c(Nc3ccc(F)c([C@]4(CF)C[C@@H](C(F)(F)F)OC(N)=N4)c3)ncnc2c1,400000.0,inactive,463.37000000000006,4.288990000000002,2.0,7.0,400000.0,3.3979400086720375
CHEMBL3957970,COc1ccc(C(=O)Nc2ccc(F)c([C@]3(CF)C[C@@H](C(F)(F)F)OC(N)=N3)c2)nc1,400000.0,inactive,444.36000000000007,3.3123000000000005,2.0,6.0,400000.0,3.3979400086720375
CHEMBL3953251,C[C@@]1(c2cc(Nc3nccc4cc(Cl)cnc34)cnc2F)C[C@@H](C(F)(F)F)OC(N)=N1,400000.0,inactive,454.81500000000017,4.442000000000003,2.0,7.0,400000.0,3.3979400086720375
CHEMBL3911117,C[C@@]1(c2cc(Nc3ncnc4cc(Cl)cnc34)cnc2F)C[C@@H](C(F)(F)F)OC(N)=N1,400000.0,inactive,455.8030000000001,3.8370000000000006,2.0,8.0,400000.0,3.3979400086720375
CHEMBL3921965,Cc1cc(C#N)cnc1C(=O)Nc1cnc(F)c([C@]2(C)C[C@@H](C(F)(F)F)OC(N)=N2)c1,400000.0,inactive,436.36900000000014,2.9292000000000007,2.0,7.0,400000.0,3.3979400086720375
